id,key,value,type
175450835,crossing,zebra,regular
175450835,highway,crossing,regular
175450844,highway,turning_circle,regular
175450959,highway,turning_circle,regular
175453661,highway,turning_circle,regular
175454043,highway,turning_circle,regular
175454151,highway,turning_circle,regular
175455406,highway,turning_circle,regular
175456490,highway,turning_circle,regular
175456525,highway,turning_circle,regular
175457986,highway,turning_circle,regular
175458136,highway,turning_circle,regular
175459415,highway,turning_circle,regular
175460645,noexit,yes,regular
175460659,highway,traffic_signals,regular
175461325,highway,turning_circle,regular
175461898,highway,turning_circle,regular
175461998,highway,turning_circle,regular
175463994,highway,turning_circle,regular
175465909,highway,stop,regular
175466880,highway,turning_circle,regular
175467031,barrier,gate,regular
175467927,highway,turning_circle,regular
175468264,highway,turning_circle,regular
175468580,highway,turning_circle,regular
175468626,highway,traffic_signals,regular
175468645,highway,traffic_signals,regular
175469450,highway,turning_circle,regular
175469451,highway,turning_circle,regular
175469485,highway,traffic_signals,regular
175469498,highway,traffic_signals,regular
175475709,highway,turning_circle,regular
175475721,highway,turning_circle,regular
175475739,highway,turning_circle,regular
175475866,highway,stop,regular
175476264,highway,turning_circle,regular
175477859,highway,turning_circle,regular
175477956,noexit,yes,regular
175478622,highway,turning_loop,regular
175480979,highway,turning_circle,regular
175481488,note,Way was split for USBR 90.,regular
175482675,highway,turning_circle,regular
175482899,highway,turning_circle,regular
175485351,highway,turning_circle,regular
175489731,highway,turning_circle,regular
175491898,highway,turning_circle,regular
175492371,highway,turning_circle,regular
175493876,highway,turning_circle,regular
175493895,highway,turning_circle,regular
175494343,highway,traffic_signals,regular
175494452,highway,turning_circle,regular
175494455,highway,turning_circle,regular
175494775,highway,turning_circle,regular
175496104,junction,roundabout,regular
175496379,highway,turning_circle,regular
175497142,highway,turning_circle,regular
175498532,highway,turning_circle,regular
175499821,island,yes,crossing
175499821,highway,crossing,regular
175499892,highway,traffic_signals,regular
175500387,highway,turning_circle,regular
175500716,highway,turning_circle,regular
175501435,highway,turning_circle,regular
175501516,highway,turning_circle,regular
175501831,highway,turning_circle,regular
175502050,highway,turning_circle,regular
175502182,highway,turning_circle,regular
175502199,highway,turning_circle,regular
175502682,highway,turning_circle,regular
175502769,highway,turning_circle,regular
175502900,highway,turning_circle,regular
175503007,highway,traffic_signals,regular
175503073,noexit,yes,regular
175504269,noexit,yes,regular
175504554,highway,traffic_signals,regular
175504554,note,Way was split for USBR 90.,regular
175504561,highway,traffic_signals,regular
175504578,highway,stop,regular
175505092,highway,turning_circle,regular
175505299,highway,turning_circle,regular
175506794,highway,turning_circle,regular
175506822,highway,turning_circle,regular
175506842,highway,turning_circle,regular
175506957,highway,turning_circle,regular
175507383,highway,turning_circle,regular
175507528,highway,traffic_signals,regular
175509556,highway,turning_circle,regular
175509957,highway,stop,regular
175509991,highway,traffic_signals,regular
175510011,highway,turning_circle,regular
175510749,highway,turning_circle,regular
175510766,highway,turning_circle,regular
175511947,highway,turning_circle,regular
175511951,highway,turning_circle,regular
175512051,highway,turning_circle,regular
175513762,highway,turning_circle,regular
175516332,highway,turning_circle,regular
175517267,highway,traffic_signals,regular
175517703,highway,turning_circle,regular
175517743,highway,turning_circle,regular
175520018,highway,turning_circle,regular
175520029,highway,turning_circle,regular
175521190,highway,turning_circle,regular
175522586,highway,turning_circle,regular
175523045,highway,turning_circle,regular
175523054,highway,turning_circle,regular
175523163,highway,turning_circle,regular
175524851,highway,turning_circle,regular
175526295,highway,turning_circle,regular
175526520,highway,turning_circle,regular
175527293,highway,turning_circle,regular
175529111,highway,turning_circle,regular
175529237,highway,turning_circle,regular
175529922,highway,turning_circle,regular
175529945,highway,turning_circle,regular
175530001,highway,turning_circle,regular
175530685,highway,traffic_signals,regular
175530776,highway,turning_circle,regular
175531676,highway,turning_circle,regular
175531694,highway,turning_circle,regular
175531818,highway,turning_circle,regular
175531898,highway,turning_circle,regular
175532915,highway,traffic_signals,regular
175533608,highway,turning_circle,regular
175533613,highway,turning_circle,regular
175533627,highway,turning_circle,regular
175533939,highway,turning_circle,regular
175533964,highway,turning_circle,regular
175534077,highway,turning_circle,regular
175534089,highway,turning_circle,regular
175536965,highway,turning_circle,regular
175538006,highway,turning_circle,regular
175538217,highway,turning_circle,regular
175539157,highway,stop,regular
175541700,highway,turning_circle,regular
175541746,highway,turning_circle,regular
175542925,highway,turning_circle,regular
175542977,highway,turning_circle,regular
175543507,highway,turning_circle,regular
175543525,highway,turning_circle,regular
175544712,highway,turning_circle,regular
175544834,highway,turning_circle,regular
175545331,highway,turning_circle,regular
175545350,highway,turning_circle,regular
175546876,highway,turning_circle,regular
175546887,highway,turning_circle,regular
175548413,highway,turning_circle,regular
175548444,highway,turning_circle,regular
175548454,highway,turning_circle,regular
175548644,highway,turning_loop,regular
175549418,highway,turning_circle,regular
175549522,highway,turning_circle,regular
175550552,highway,turning_circle,regular
175551346,highway,turning_circle,regular
175551372,highway,turning_circle,regular
175551385,highway,turning_circle,regular
175553496,highway,turning_circle,regular
175554782,highway,turning_circle,regular
175555854,highway,turning_circle,regular
175556211,highway,turning_circle,regular
175556315,highway,turning_circle,regular
175557002,highway,turning_circle,regular
175557545,highway,traffic_signals,regular
175559108,highway,turning_circle,regular
175560082,highway,turning_circle,regular
175560087,highway,turning_circle,regular
175560884,highway,turning_circle,regular
175562167,highway,turning_circle,regular
175562172,highway,turning_circle,regular
175562441,highway,turning_circle,regular
175562463,highway,turning_circle,regular
175562475,highway,turning_circle,regular
175564667,highway,turning_circle,regular
175565211,highway,turning_circle,regular
175566151,highway,turning_circle,regular
175567053,highway,stop,regular
175567184,highway,turning_circle,regular
175568439,highway,turning_circle,regular
175568953,highway,turning_circle,regular
175570149,highway,turning_circle,regular
175571234,highway,turning_circle,regular
175572503,highway,turning_circle,regular
175574785,highway,turning_circle,regular
175575201,highway,turning_circle,regular
175577897,highway,turning_circle,regular
175578923,highway,turning_circle,regular
175579539,highway,turning_circle,regular
175580264,highway,turning_circle,regular
175580966,highway,turning_circle,regular
175581970,highway,turning_circle,regular
175582067,highway,turning_circle,regular
175582192,access,private,regular
175582192,barrier,gate,regular
175582560,highway,turning_circle,regular
175583232,highway,turning_circle,regular
175585732,highway,stop,regular
175585774,highway,turning_circle,regular
175586363,highway,traffic_signals,regular
175586384,highway,traffic_signals,regular
175586389,highway,traffic_signals,regular
175587014,highway,turning_circle,regular
175588194,highway,turning_circle,regular
175588342,highway,turning_circle,regular
175588352,highway,turning_circle,regular
175589455,highway,turning_circle,regular
175589842,noexit,yes,regular
175591328,highway,turning_circle,regular
175591477,highway,turning_circle,regular
175591483,highway,turning_circle,regular
175591591,highway,turning_circle,regular
175591600,highway,turning_circle,regular
175591897,highway,turning_circle,regular
175592610,highway,turning_circle,regular
175596398,highway,turning_circle,regular
175596534,highway,turning_circle,regular
175597264,highway,turning_circle,regular
175598796,highway,turning_circle,regular
